uniq_id,ru_old_orth,ru_new_orth,lc_translit_old,lc_translit_new,alt_name_old_orth,alt_name_new_orth,alt_name_old_trans,alt_name_new_trans,beg_yr,end_yr,xy_type,x_coord,y_coord,pres_loc,pres_country,country_code,ru_old_featuretype,ru_new_featuretype,ru_translit_old_featuretype,ru_translit_new_featuretype,en_featuretype,id_featuretype,lc_featuretype,admin_level,SOURCE,description,geonameId,partof_id,txt_id
523,Медынь,Медынь,Medyn',Medyn',,,,,1785,1796,POINT,35.85861,54.96917,"Medyn, Kaluga Oblast",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=72,"МЕДЫНЬ , городъ Калужскаго Намѣстничества. Въ немъ, кромѣ еженедѣльнаго торгу, бываетъ Іюля 8 дня годовая ярмарка, на которую пріѣзжаютъ купцы изъ разныхъ городовъ съ шелковыми, бумажными и москотильными низкихъ цѣнъ товарами, съ сахаромъ и кофіемъ.",http://www.geonames.org/527869,228,421
524,Мена,Мена,Mena,Mena,,,,,1785,1796,POINT,32.21568,51.5217,"Mena, Chernihivs'ka oblast",Ukraine,UA,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=72,"МЕНА, мѣстечко Черниговскаго Намѣстничества. Въ ономъ бываетъ въ году двѣ ярмарки : одна Маія 9, въ день Святаго Николая, другая 8 Сентября, въ день Рождества Богоматери. На оныхъ и недѣльныхъ съѣздахъ торгуютъ окольные  жители и пріѣзжіе изъ городовъ купцы мѣлочными лавочными товарами, рогатымъ скотомъ, лошадьми, хлѣбомъ, рыбою, Крымскою солью и прочими съѣстными и питейными припасами , также и рукодѣльными вещами.",http://www.geonames.org/701372,38,422
525,Мещовскъ,Мещовск,"Meshchovsk""",Meshchovsk,,,,,1785,1796,POINT,35.28083,54.32444,"Meshchovsk, Kaluga Oblast",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=72,"МЕЩОВСКЪ, городъ Калужскаго Намѣстничества, Здѣсь бываетъ одна въ году ярмарка Іюля 29 дня; торгъ продолжается три дни ; на оную пріѣзжаютъ изъ разныхъ городовъ купцы со всякими товарами, а по большей части крестьяне съ Пенькою и хлѣбомъ.",http://www.geonames.org/527405,229,425
526,Милославичи,Милославичи,Miloslavichi,Miloslavichi,,,,,1785,1796,POINT,32.253,53.6882,"Klimavichy District, Mogilev Province",Belarus,BY,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=73,"МИЛОСЛАВИЧИ, мѣстечко Могилевскаго Намѣстничества въ Климовицкомъ уѣздѣ. Въ ономъ бываетъ одна годовая ярмарка.",http://www.geonames.org/625157,114,427
527,Миротино,Миротино,Mirotino,Mirotino,,,,,1785,1796,POINT,37.70476,54.63291,"Mirotinskiy, Tula Oblast",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=73,"МИРОТИНО , село Тульскаго Намѣстничества въ Каширскомъ уѣздѣ. Въ ономъ бываетъ ярмарка Іюля 20. Купцы привозятъ товары на продажу изъ Каширы , Гуды, Серпухова, Венева и Зарайска по малому числу москотильные и мѣлочные и съѣстные припасы; отъ обывателей уѣздныхъ въ продажѣ бываетъ пенька, медъ, воскъ, деревинное издѣлье.",http://www.geonames.org/817097,110,430
528,Митякинская,Митякинская,Mitiakinskaia,Mitiakinskaia,,,,,1785,1796,POINT,39.7831,48.6104,"Mityakinskaya, Rostov Oblast",Russia,RU,станица,станица,stanitsa,stanitsa,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=73,"МИТЯКИНСКАЯ , станица Донскихъ Козаковъ. Въ ней всякой годъ въ десятую пятницу по Пасхѣ бываетъ ярмарка, на которую пригоняютъ скотъ , также привозятъ вялую рыбу , холстъ, шелковыя матеріи, сукна, деготь и горячіе напитки.",http://www.geonames.org/526040,197,431
529,Михайловъ,Михайлов,"Mikhailov""",Mikhailov,,,,,1785,1796,POINT,39.0269,54.2298,"Mikhaylov, Ryazan Oblast",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=73,"МИХАЙЛОВЪ, городъ Рязанскаго Намѣстничества. Въ немъ каждой годъ о десятой недѣлѣ по Пасхѣ въ пятокъбываетъ ярмарка , на которой купцы изъ ближнихъ городовъ торгуютъ мѣлочнымъ товаромъ.",http://www.geonames.org/527034,230,432
530,Мишуринъ Рогъ,Мишурин Рог,"Mishurin"" Rog""",Mishurin Rog,,,,,1785,1796,POINT,33.94792,48.81817,"Myshuryn Rih, Dnipropetrovsk Oblast",Ukraine,UA,шанцъ,шанц,"shants""",shants,trench,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=74,"МИШУРИНЪ РОГЪ, шанцъ Екатеринославскаго Намѣстничества. Въ ономъ бываетъ въ году три ярмарки.",http://www.geonames.org/701000,8,437
531,Молвитино,Молвитино,Molvitino,Molvitino,,,,,1785,1796,POINT,41.59483,58.14881,"Susaninsky District, Kostroma Oblast",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=74,"МОЛВИТИНО , село Костромскаго Намѣстничества около слободы Судиславля. Здѣсь бываетъ годовая ярмарка Іюня 16 дня, для котораго торгу построены и лавки.",http://www.geonames.org/486015,14,439
532,Монастырщина,Монастырщина,Monastyrshchina,Monastyrshchina,,,,,1785,1796,POINT,31.83795,54.34961,"Monastyrshchina, Smolensk Oblast",Russia,RU,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=75,"МОНАСТЫРЩИНА, мѣстечко Могилевскаго Намѣстничества. Въ немъ бываетъ одна ярмарка въ году.",http://www.geonames.org/525426,16,442
533,Моршанскъ,Моршанск,"Morshansk""",Morshansk,,,,,1785,1796,POINT,41.81065,53.44354,"Morshansk, Tambov Oblast",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=75,"МОРШАНСКЪ, городъ Тамбовскаго Намѣстничества. Въ немъ бываетъ одна въ году 15 Августа ярмарка , на которой торгуютъ одни здѣшніе купцы ; сверхъ того зимою съ перваго до послѣдняго пути ежедневные отправляются торги , на которые въ немаломъ количествѣ привозятъ всякаго рода хлѣбъ.",http://www.geonames.org/525138,231,444
534,Мосальскъ,Мосальск,"Mosal'sk""",Mosal'sk,,,,,1785,1796,POINT,34.98167,54.48806,"Mosalsk, Kaluga Oblast",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=75,"МОСАЛЬСКЪ, городъ Калужскаго Намѣстничества. Въ немъ бываютъ въ годъ три ярмарки: Апрѣля 23, Іюля 8 и Ноября 26, продолжающіяся только по одному дню.",http://www.geonames.org/525084,232,445
535,Мостки,Мостки,Mostki,Mostki,,,,,1785,1796,POINT,38.47943,49.34553,"Mistky, Luhans'ka oblast",Ukraine,UA,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=75,"МОСТКИ, мѣстечко Екатеринославскаго Намѣстничества. Въ ономъ бываетъ въ году три ярмарки.",http://www.geonames.org/700692,8,446
536,Мостовское,Мостовское,Mostovskoe,Mostovskoe,,,,,1785,1796,POINT,57.02846,56.54404,"Sars, Perm Krai",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=75,"МОСТОВСКОЕ , село Уфимскаго Намѣстничества въ Челябинскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка въ день Вознесенія Господня и Ноября 21; на оныхъ торгъ производятъ разными мѣлочными товарами.",http://www.geonames.org/524805,152,447
537,Мринъ,Мрин,"Mrin""",Mrin,,,,,1785,1796,POINT,31.55242,51.05368,"Mryn, Chernihivs'ka oblast",Ukraine,UA,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=76,"МРИНЪ, мѣстечко Кіевскаго Намѣстничества и уѣзду. Здѣсь бываетъ одна въ году ярмарка; съѣзжаются на оную съ мѣлочными товарами , съестными  и питейными припасами.",http://www.geonames.org/700659,54,450
538,Муриково,Муриково,Murikovo,Murikovo,,,,,1785,1796,POINT,35.37,55.99461,"Murikovo, Moscow Oblast",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=76,"МУРИКОВО, село Московской Губерніи въ Волоколамскомъ уѣздѣ. Здѣсь бываетъ одна въ году ярмарка Сентября 25 дня; торгуютъ на оной разными крестьянскими товарами.",http://www.geonames.org/524313,96,454
539,Муромъ,Муром,"Murom""",Murom,,,,,1785,1796,POINT,42.0426,55.575,"Murom, Vladimir Oblast",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=76,"МУРОМЪ, городъ Володимерскаго Намѣстничества. Здѣсь, кромѣ еженедѣльнаго по субботамъ торгу, Іюня 25 дня на праздникъ Св. Благовѣрныхъ Князя Петра и Княгини Ѳевроніи Муромскихъ Чудотворцевъ бываетъ богомоліе , при кото-ромъ Муромскіе купцы и изъ другихъ городовъ обыватели продаютъ слѣдующіе товары: хлѣбъ, мясо , рыбу разныхъ родовъ, шелкъ, кумачи, китайку по цвѣтамъ, бумагу, хлопчатую и крашеную, сукна не дорогой цѣны, воскъ, ладонъ, сандалъ красной и синій, краску брусковую по небольшей части , камки , голи по цвѣтамъ, букеты, грезеты, люстрины, тафты, кисѣи, каламенки разныхъ рукъ, позументы, масло деревянное, скипидаръ, нефть, квасцы , купоросѣ , сахаръ , чай , виноградные напитки , укладъ, желѣзо, пестрядь бумажную разныхъ цвѣтовъ, мѣхи заячьи и мер-лушчатые , шапки , рукавицы , сапоги , гарусъ , чулки , узды , шлеи, гужи , кушаки и другія мѣлочныя вещи , такожь и крестьянское рукодѣліе.",http://www.geonames.org/524294,233,455
