,hgr_id,name,alt_name,partof_id,lng,lat,_type,source_url,text,name_modern_sp,result_placename,searched_placename,admin1,country_name,src_id,country_code,url,local_result,src,ru_prov,prov_modern_sp,prov_stem,ru_uezd,uezd_modern_sp,uezd_stem,page,lc_translit
1151,389,Лужки,,115.0,34.87083,54.81139,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=67,"ЛУЖКИ, село Московской Губерніи въ Рузскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка Маія 9 числа; торгуютъ разными мѣлочными товарами.",Лужки,Luzhki,Лужки,Smolensk,Russia,533105,RU,http://api.geonames.org/search?type=json&south=54.2132&west=34.3446&east=40.3419&north=56.981&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&username=jaguillette&featureClass=P,geonames_jsons/Лужки_389.json,geonames,Московской Губерніи,Московской Губернии,московск,Рузскомъ уѣздѣ,Рузском уезде,рузск,68,Luzhki
1152,389,Лужки,,115.0,36.05,55.8,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=67,"ЛУЖКИ, село Московской Губерніи въ Рузскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка Маія 9 числа; торгуютъ разными мѣлочными товарами.",Лужки,Luzhki,Лужки,Moskovskaya,Russia,533098,RU,http://api.geonames.org/search?type=json&south=54.2132&west=34.3446&east=40.3419&north=56.981&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&username=jaguillette&featureClass=P,geonames_jsons/Лужки_389.json,geonames,Московской Губерніи,Московской Губернии,московск,Рузскомъ уѣздѣ,Рузском уезде,рузск,68,Luzhki
1153,389,Лужки,,115.0,39.33759,54.66794,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=67,"ЛУЖКИ, село Московской Губерніи въ Рузскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка Маія 9 числа; торгуютъ разными мѣлочными товарами.",Лужки,Luzhki,Лужки,Rjazan,Russia,533106,RU,http://api.geonames.org/search?type=json&south=54.2132&west=34.3446&east=40.3419&north=56.981&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&username=jaguillette&featureClass=P,geonames_jsons/Лужки_389.json,geonames,Московской Губерніи,Московской Губернии,московск,Рузскомъ уѣздѣ,Рузском уезде,рузск,68,Luzhki
1154,389,Лужки,,115.0,39.6968,54.3143,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=67,"ЛУЖКИ, село Московской Губерніи въ Рузскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка Маія 9 числа; торгуютъ разными мѣлочными товарами.",Лужки,Luzhki,Лужки,Rjazan,Russia,817836,RU,http://api.geonames.org/search?type=json&south=54.2132&west=34.3446&east=40.3419&north=56.981&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&username=jaguillette&featureClass=P,geonames_jsons/Лужки_389.json,geonames,Московской Губерніи,Московской Губернии,московск,Рузскомъ уѣздѣ,Рузском уезде,рузск,68,Luzhki
1155,389,Лужки,,115.0,39.9633,54.5771,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=67,"ЛУЖКИ, село Московской Губерніи въ Рузскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка Маія 9 числа; торгуютъ разными мѣлочными товарами.",Лужки,Luzhki,Лужки,Rjazan,Russia,818741,RU,http://api.geonames.org/search?type=json&south=54.2132&west=34.3446&east=40.3419&north=56.981&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&username=jaguillette&featureClass=P,geonames_jsons/Лужки_389.json,geonames,Московской Губерніи,Московской Губернии,московск,Рузскомъ уѣздѣ,Рузском уезде,рузск,68,Luzhki
1156,389,Лужки,,115.0,34.84754,56.2779,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=67,"ЛУЖКИ, село Московской Губерніи въ Рузскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка Маія 9 числа; торгуютъ разными мѣлочными товарами.",Лужки,Luzhki,Лужки,Tverskaya,Russia,533094,RU,http://api.geonames.org/search?type=json&south=54.2132&west=34.3446&east=40.3419&north=56.981&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&username=jaguillette&featureClass=P,geonames_jsons/Лужки_389.json,geonames,Московской Губерніи,Московской Губернии,московск,Рузскомъ уѣздѣ,Рузском уезде,рузск,68,Luzhki
1157,389,Лужки,,115.0,35.57096,56.19139,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=67,"ЛУЖКИ, село Московской Губерніи въ Рузскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка Маія 9 числа; торгуютъ разными мѣлочными товарами.",Лужки,Luzhki,Лужки,Moskovskaya,Russia,857321,RU,http://api.geonames.org/search?type=json&south=54.2132&west=34.3446&east=40.3419&north=56.981&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&username=jaguillette&featureClass=P,geonames_jsons/Лужки_389.json,geonames,Московской Губерніи,Московской Губернии,московск,Рузскомъ уѣздѣ,Рузском уезде,рузск,68,Luzhki
1158,389,Лужки,,115.0,37.10546,54.36957,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=67,"ЛУЖКИ, село Московской Губерніи въ Рузскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка Маія 9 числа; торгуютъ разными мѣлочными товарами.",Лужки,Luzhki,Лужки,Tula,Russia,533107,RU,http://api.geonames.org/search?type=json&south=54.2132&west=34.3446&east=40.3419&north=56.981&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&username=jaguillette&featureClass=P,geonames_jsons/Лужки_389.json,geonames,Московской Губерніи,Московской Губернии,московск,Рузскомъ уѣздѣ,Рузском уезде,рузск,68,Luzhki
1159,389,Лужки,,115.0,39.5301,54.5001,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=67,"ЛУЖКИ, село Московской Губерніи въ Рузскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка Маія 9 числа; торгуютъ разными мѣлочными товарами.",Лужки,Luzhki,Лужки,Rjazan,Russia,7690409,RU,http://api.geonames.org/search?type=json&south=54.2132&west=34.3446&east=40.3419&north=56.981&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&username=jaguillette&featureClass=P,geonames_jsons/Лужки_389.json,geonames,Московской Губерніи,Московской Губернии,московск,Рузскомъ уѣздѣ,Рузском уезде,рузск,68,Luzhki
1160,389,Лужки,,115.0,37.55808,54.85833,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=67,"ЛУЖКИ, село Московской Губерніи въ Рузскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка Маія 9 числа; торгуютъ разными мѣлочными товарами.",Лужки,Luzhki,Лужки,Moskovskaya,Russia,533104,RU,http://api.geonames.org/search?type=json&south=54.2132&west=34.3446&east=40.3419&north=56.981&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&username=jaguillette&featureClass=P,geonames_jsons/Лужки_389.json,geonames,Московской Губерніи,Московской Губернии,московск,Рузскомъ уѣздѣ,Рузском уезде,рузск,68,Luzhki
1161,389,Лужки,,115.0,34.78333,56.81667,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=67,"ЛУЖКИ, село Московской Губерніи въ Рузскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка Маія 9 числа; торгуютъ разными мѣлочными товарами.",Лужки,Novyye Luzhki,Лужки,Tverskaya,Russia,517112,RU,http://api.geonames.org/search?type=json&south=54.2132&west=34.3446&east=40.3419&north=56.981&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&username=jaguillette&featureClass=P,geonames_jsons/Лужки_389.json,geonames,Московской Губерніи,Московской Губернии,московск,Рузскомъ уѣздѣ,Рузском уезде,рузск,68,Luzhki
1162,389,Лужки,,115.0,35.1575,55.51389,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=67,"ЛУЖКИ, село Московской Губерніи въ Рузскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка Маія 9 числа; торгуютъ разными мѣлочными товарами.",Лужки,Luzhki,Лужки,Smolensk,Russia,812854,RU,http://api.geonames.org/search?type=json&south=54.2132&west=34.3446&east=40.3419&north=56.981&name=%D0%9B%D1%83%D0%B6%D0%BA%D0%B8&username=jaguillette&featureClass=P,geonames_jsons/Лужки_389.json,geonames,Московской Губерніи,Московской Губернии,московск,Рузскомъ уѣздѣ,Рузском уезде,рузск,68,Luzhki
1171,394,Лѣвые Ламки,,80.0,41.2733,53.20314,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=68,"ЛѢВЫЕ ЛАМКИ, село Тамбовскаго Намѣстничества въ уѣздѣ города Козлова* Здѣсь бываетъ одна годовая ярмарка Іюля 8, въ день праздника Казанскія Богородицы. На оную пріѣзжаютъ окрестные купцы съ разными мѣлочными товарами.",Левые Ламки,Levyye Lamki Tret'i,Левые Ламки,Tambov,Russia,535409,RU,http://api.geonames.org/search?type=json&south=48.716667&west=37.433333&east=45.433333&north=56.716667&name=%D0%9B%D0%B5%D0%B2%D1%8B%D0%B5+%D0%9B%D0%B0%D0%BC%D0%BA%D0%B8&username=jaguillette&featureClass=P,geonames_jsons/Левые Ламки_394.json,geonames,Тамбовскаго Намѣстничества,Тамбовского Наместничества,тамбовск,Козлова,Козлова,козлов,69,Levye Lamki
1172,394,Лѣвые Ламки,,80.0,41.29091,53.19963,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=68,"ЛѢВЫЕ ЛАМКИ, село Тамбовскаго Намѣстничества въ уѣздѣ города Козлова* Здѣсь бываетъ одна годовая ярмарка Іюля 8, въ день праздника Казанскія Богородицы. На оную пріѣзжаютъ окрестные купцы съ разными мѣлочными товарами.",Левые Ламки,Levyye Lamki Pervyye,Левые Ламки,Tambov,Russia,535410,RU,http://api.geonames.org/search?type=json&south=48.716667&west=37.433333&east=45.433333&north=56.716667&name=%D0%9B%D0%B5%D0%B2%D1%8B%D0%B5+%D0%9B%D0%B0%D0%BC%D0%BA%D0%B8&username=jaguillette&featureClass=P,geonames_jsons/Левые Ламки_394.json,geonames,Тамбовскаго Намѣстничества,Тамбовского Наместничества,тамбовск,Козлова,Козлова,козлов,69,Levye Lamki
