,hgr_id,name,alt_name,partof_id,lng,lat,_type,source_url,text,name_modern_sp,result_placename,searched_placename,admin1,country_name,src_id,country_code,url,local_result,src,ru_prov,prov_modern_sp,prov_stem,admin1_partof,ru_uezd,uezd_modern_sp,uezd_stem,admin2_partof,page,lc_translit
1602,528,Петровская,,55.0,42.73333,62.03333,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=87,"ПЕТРОВСКАЯ, слобода Вологодскаго Намѣстничества и уѣзду. Здѣсь бываетъ одна въ году ярмарка въ Іюнѣ мѣсяцѣ на Рождество Іоанна Предтечи. Сюда пріѣзжаютъ купцы Вологодскіе, Устюжскіе и Тотемскіе для покупки холстовъ и продажи разныхъ мѣлочныхъ товаровъ.",Петровская,Petrovskaya,Петровская,Arkhangelskaya,Russia,509974,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F&username=jaguillette&east=57.25&featureClass=P&type=json,geonames_jsons/Петровская_528.json,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,4.0,Вологодскаго уѣздѣ,Вологодского уезде,вологодск,55.0,88,Petrovskaia
1603,528,Петровская,,55.0,48.3,61.71667,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=87,"ПЕТРОВСКАЯ, слобода Вологодскаго Намѣстничества и уѣзду. Здѣсь бываетъ одна въ году ярмарка въ Іюнѣ мѣсяцѣ на Рождество Іоанна Предтечи. Сюда пріѣзжаютъ купцы Вологодскіе, Устюжскіе и Тотемскіе для покупки холстовъ и продажи разныхъ мѣлочныхъ товаровъ.",Петровская,Petrovskaya,Петровская,Arkhangelskaya,Russia,509975,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F&username=jaguillette&east=57.25&featureClass=P&type=json,geonames_jsons/Петровская_528.json,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,4.0,Вологодскаго уѣздѣ,Вологодского уезде,вологодск,55.0,88,Petrovskaia
1604,528,Петровская,,55.0,46.23263,61.18257,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=87,"ПЕТРОВСКАЯ, слобода Вологодскаго Намѣстничества и уѣзду. Здѣсь бываетъ одна въ году ярмарка въ Іюнѣ мѣсяцѣ на Рождество Іоанна Предтечи. Сюда пріѣзжаютъ купцы Вологодскіе, Устюжскіе и Тотемскіе для покупки холстовъ и продажи разныхъ мѣлочныхъ товаровъ.",Петровская,Petrovskaya,Петровская,Arkhangelskaya,Russia,509976,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F&username=jaguillette&east=57.25&featureClass=P&type=json,geonames_jsons/Петровская_528.json,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,4.0,Вологодскаго уѣздѣ,Вологодского уезде,вологодск,55.0,88,Petrovskaia
1605,528,Петровская,,55.0,48.30686,59.67022,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=87,"ПЕТРОВСКАЯ, слобода Вологодскаго Намѣстничества и уѣзду. Здѣсь бываетъ одна въ году ярмарка въ Іюнѣ мѣсяцѣ на Рождество Іоанна Предтечи. Сюда пріѣзжаютъ купцы Вологодскіе, Устюжскіе и Тотемскіе для покупки холстовъ и продажи разныхъ мѣлочныхъ товаровъ.",Петровская,Petrovskaya,Петровская,Kirov,Russia,6266350,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F&username=jaguillette&east=57.25&featureClass=P&type=json,geonames_jsons/Петровская_528.json,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,4.0,Вологодскаго уѣздѣ,Вологодского уезде,вологодск,55.0,88,Petrovskaia
1606,528,Петровская,,55.0,53.09294,58.80209,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=87,"ПЕТРОВСКАЯ, слобода Вологодскаго Намѣстничества и уѣзду. Здѣсь бываетъ одна въ году ярмарка въ Іюнѣ мѣсяцѣ на Рождество Іоанна Предтечи. Сюда пріѣзжаютъ купцы Вологодскіе, Устюжскіе и Тотемскіе для покупки холстовъ и продажи разныхъ мѣлочныхъ товаровъ.",Петровская,Petrovskaya,Петровская,Kirov,Russia,828118,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F&username=jaguillette&east=57.25&featureClass=P&type=json,geonames_jsons/Петровская_528.json,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,4.0,Вологодскаго уѣздѣ,Вологодского уезде,вологодск,55.0,88,Petrovskaia
1607,528,Петровская,,55.0,46.5475,59.0837,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=87,"ПЕТРОВСКАЯ, слобода Вологодскаго Намѣстничества и уѣзду. Здѣсь бываетъ одна въ году ярмарка въ Іюнѣ мѣсяцѣ на Рождество Іоанна Предтечи. Сюда пріѣзжаютъ купцы Вологодскіе, Устюжскіе и Тотемскіе для покупки холстовъ и продажи разныхъ мѣлочныхъ товаровъ.",Петровская,Petrovskaya,Петровская,Kostroma,Russia,7496293,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F&username=jaguillette&east=57.25&featureClass=P&type=json,geonames_jsons/Петровская_528.json,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,4.0,Вологодскаго уѣздѣ,Вологодского уезде,вологодск,55.0,88,Petrovskaia
1608,528,Петровская,,55.0,46.3607,60.7872,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=87,"ПЕТРОВСКАЯ, слобода Вологодскаго Намѣстничества и уѣзду. Здѣсь бываетъ одна въ году ярмарка въ Іюнѣ мѣсяцѣ на Рождество Іоанна Предтечи. Сюда пріѣзжаютъ купцы Вологодскіе, Устюжскіе и Тотемскіе для покупки холстовъ и продажи разныхъ мѣлочныхъ товаровъ.",Петровская,Petrovskaya,Петровская,Vologda,Russia,7512739,RU,http://api.geonames.org/search?north=64.08&west=37.83&south=57.25&name=%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F&username=jaguillette&east=57.25&featureClass=P&type=json,geonames_jsons/Петровская_528.json,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,4.0,Вологодскаго уѣздѣ,Вологодского уезде,вологодск,55.0,88,Petrovskaia
1609,529,Петровское,,64.0,33.37119,54.00881,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=87,"ПЕТРОВСКОЕ, село Орловскаго Намѣстничества въ Елецкомъ уѣздѣ. Здѣсь бываетъ ярмарка Іюня 19 числа; на оной торгуютъ Елецкіе купцы и другихъ городовъ съ уѣздными обывателями всякими разными мѣлочными товарами; а обыватели продаютъ купцамъ и своей братьи лошадей, скотину, холстъ и съѣстные всякіе припасы и рукодѣлье.",Петровское,Petrovskoye,Петровское,Smolensk,Russia,509871,RU,http://api.geonames.org/search?north=54.0138&west=32.7557&south=51.8511&name=%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&east=39.224&featureClass=P&type=json,geonames_jsons/Петровское_529.json,geonames,Орловскаго Намѣстничества,Орловского Наместничества,орловск,21.0,Елецкомъ уѣздѣ,Елецком уезде,елецк,64.0,88,Petrovskoe
1610,529,Петровское,,64.0,36.5383,53.93736,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=87,"ПЕТРОВСКОЕ, село Орловскаго Намѣстничества въ Елецкомъ уѣздѣ. Здѣсь бываетъ ярмарка Іюня 19 числа; на оной торгуютъ Елецкіе купцы и другихъ городовъ съ уѣздными обывателями всякими разными мѣлочными товарами; а обыватели продаютъ купцамъ и своей братьи лошадей, скотину, холстъ и съѣстные всякіе припасы и рукодѣлье.",Петровское,Petrovskoye,Петровское,Tula,Russia,509872,RU,http://api.geonames.org/search?north=54.0138&west=32.7557&south=51.8511&name=%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&east=39.224&featureClass=P&type=json,geonames_jsons/Петровское_529.json,geonames,Орловскаго Намѣстничества,Орловского Наместничества,орловск,21.0,Елецкомъ уѣздѣ,Елецком уезде,елецк,64.0,88,Petrovskoe
1611,529,Петровское,,64.0,36.76828,53.17043,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=87,"ПЕТРОВСКОЕ, село Орловскаго Намѣстничества въ Елецкомъ уѣздѣ. Здѣсь бываетъ ярмарка Іюня 19 числа; на оной торгуютъ Елецкіе купцы и другихъ городовъ съ уѣздными обывателями всякими разными мѣлочными товарами; а обыватели продаютъ купцамъ и своей братьи лошадей, скотину, холстъ и съѣстные всякіе припасы и рукодѣлье.",Петровское,Petrovskoye,Петровское,Orjol,Russia,509876,RU,http://api.geonames.org/search?north=54.0138&west=32.7557&south=51.8511&name=%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&east=39.224&featureClass=P&type=json,geonames_jsons/Петровское_529.json,geonames,Орловскаго Намѣстничества,Орловского Наместничества,орловск,21.0,Елецкомъ уѣздѣ,Елецком уезде,елецк,64.0,88,Petrovskoe
1612,529,Петровское,,64.0,36.75965,53.46816,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=87,"ПЕТРОВСКОЕ, село Орловскаго Намѣстничества въ Елецкомъ уѣздѣ. Здѣсь бываетъ ярмарка Іюня 19 числа; на оной торгуютъ Елецкіе купцы и другихъ городовъ съ уѣздными обывателями всякими разными мѣлочными товарами; а обыватели продаютъ купцамъ и своей братьи лошадей, скотину, холстъ и съѣстные всякіе припасы и рукодѣлье.",Петровское,Petrovskoye,Петровское,Tula,Russia,509875,RU,http://api.geonames.org/search?north=54.0138&west=32.7557&south=51.8511&name=%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&east=39.224&featureClass=P&type=json,geonames_jsons/Петровское_529.json,geonames,Орловскаго Намѣстничества,Орловского Наместничества,орловск,21.0,Елецкомъ уѣздѣ,Елецком уезде,елецк,64.0,88,Petrovskoe
