,text,_type,name,google_reconcile,google_lat,google_lng,google_url,geo_placename,geo_lat,geo_lng,geo_id,geo_url
ДЕРГАЧИ," </span><span class=""font0"" style=""font-style:italic;"">слобода</span><span class=""font0""> Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Сентября 26, Генваря 1. Торгуютъ купцы разными мѣлочными лавочными товарами , виномЪ , пивомЪ , медомЪ и прочимъ.</span>",слобода,ДЕРГАЧИ,"Derhachi, Kharkiv Oblast, Ukraine",50.1097212,36.1155026,https://maps.googleapis.com/maps/api/geocode/json?address=ДЕРГАЧИ,Dergachi,51.2328,48.7659,566456,http://api.geonames.org/search?username=jaguillette&type=json&name=ДЕРГАЧИ
ДЕРКУЛЪ," </span><span class=""font0"" style=""font-style:italic;"">слобода</span><span class=""font0""> Воронежскаго Намѣстничества вЪ уѣздѣ города Валуекъ.Въ оной слободѣ бываетъ вЪ году три ярмарки.</span>",слобода,ДЕРКУЛЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ДЕРКУЛЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ДЕРКУЛЪ
ДЕРПТЪ ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Рижскаго Намѣстничества.Въ ономЪ бываютъ вЪ году четыре ярмарки : первая на другой день Богоявленія , на которую пріѣзжаютъ множество купцовъ изЪ Риги и Ревеля сЪ шёлковыми и прочими товарами , и торгуютъ три недѣли ; при томЪ съѣзжаются изъ уѣзда много и Дворянства; вторая продолжается только три дни, а начинается 29 Іюня, то есть вЪ день Св. Апостоловъ Петра и Павла; на оную привозятъ соленую и сушеную рыбу сЪ Чудскаго озера Россійскіе рыбаки ; также иногда и изЪ ближнихЪ Россійскихъ городовъ привозятъ купцы всякіе желѣзные товары и горшки глиняныя; третія бываетъ 8 Сентября ; на оную съѣзжаются крестьяне съ коровьимъ масломъ, сѢномЪ к хлѣбомъ; четвертая бываетъ 19 Сентября; на оной торгуютъ скотиною , лошадьми и всякимЪ хлѣбомЪ.</span>",городъ,ДЕРПТЪ ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ДЕРПТЪ ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ДЕРПТЪ 
ДИНАБУРГЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Полотскаго Намѣстничества,Въ семЪ городѣ положено по привиллегіи три вЪ году ярмарки: первая Генваря 6, вторая Іюня 24, третія Сентября 8; но нынѣ ихЪ не бываетъ ; вЪ уѣздѣ же сего города вЪ пятидесяти шести селахЪ бываютЪ; только торги, на коихЪ тутошніе жители и Рижскіе обыватели торгуютъ мѣлочными Нѣмецкими товарами.</span>",городъ,ДИНАБУРГЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ДИНАБУРГЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ДИНАБУРГЪ
ДМИТРОВКА," ОЛЬШАНКА тожь , </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Кіевскаго Намѣстничества около слободы Яб уйена. Бываетъ здѣсь одна годовая ярмарка, на которую купцы пріѣзжаютъ съ разными товарами.</span>",село,ДМИТРОВКА,"Dmytrivka, Kyivs'ka oblast, Ukraine",50.4556762,30.1741097,https://maps.googleapis.com/maps/api/geocode/json?address=ДМИТРОВКА,Dmitrovka,58.08063,36.29,565932,http://api.geonames.org/search?username=jaguillette&type=json&name=ДМИТРОВКА
ДМИТРОВСКАЯ," </span><span class=""font0"" style=""font-style:italic;"">крѣпость </span><span class=""font0"">Екатеринославскаго Намѣстничества.Въ оной бываетъ вЪ году три ярмарки.</span>",крѣпость,ДМИТРОВСКАЯ,"Dmitrovskaya, Moscow, Russia, 127015",55.807993,37.581176,https://maps.googleapis.com/maps/api/geocode/json?address=ДМИТРОВСКАЯ,Klinsko-Dmitrovskaya Gryada,56.25,37.5,547485,http://api.geonames.org/search?username=jaguillette&type=json&name=ДМИТРОВСКАЯ
ДМИТРОВЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Московской Губерніи. Въ ономЪ бываетъ вЪ году одна ярмарка, которая начинается сЪ 15 Сентября , и продолжается недѣлю ; сЪ товарами пріѣзжаютъ изъ разныхъ ближиихъ городовъ , а именно изЪ Москвы ,</span>кзъ Переславля Залѣснаго , изъ Ярославля; изЪ Катина и изъ смѣжныхъ мѣстъ. Товары оные состоятъ вЪ щепетьѣ, шапкахЪ, сапогахЪ и прочей всякой мѣлочи; также торговыхъ дней вЪ недѣлѣ бываетъ два: понедѣльникъ и четвер токъ.",городъ,ДМИТРОВЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ДМИТРОВЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ДМИТРОВЪ
ДОБРАЯ," </span><span class=""font0"" style=""font-style:italic;"">слобода</span><span class=""font0""> Воронежскаго Намѣстничества.Въ сей слободѣ вЪ году бываютъ три небольшія ярмарки: первая 9 Маія, вторая 26 Іюня, третія б Декабря, и продолжаются не болѣе какъ по одному, или по два Дни. Купцы на оныя привозятъ мѣлочные товары.</span>",слобода,ДОБРАЯ,"Dobra, Cherkas'ka oblast, Ukraine",48.96305599999999,30.1325,https://maps.googleapis.com/maps/api/geocode/json?address=ДОБРАЯ,Dobraya,54.4249,34.58963,565880,http://api.geonames.org/search?username=jaguillette&type=json&name=ДОБРАЯ
ДОМНИЦКОЙ," </span><span class=""font0"" style=""font-style:italic;"">монастырь </span><span class=""font0"">Черниговскаго Намѣстничества и уѣзду. При ономъ. бываетъ</span>",монастырь,ДОМНИЦКОЙ,"Domnitska Street, Chernihivs'ka oblast, Ukraine",51.5654265,31.7913544,https://maps.googleapis.com/maps/api/geocode/json?address=ДОМНИЦКОЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ДОМНИЦКОЙ
ДОНКОВЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Рязанскаго Намѣстничества. Бываютъ здѣсь двѣ вЪ году ярмарки : первая въ пятницу десятой , вторая въ пятницу второй надесять недѣли по Пасхѣ. Пріѣзжаютъ на оныя купцы съ разными мѣлочными товарами.</span>",городъ,ДОНКОВЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ДОНКОВЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ДОНКОВЪ
ДОРОГОБУЖЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Смоленскаго Намѣстничества.Въ ономЪ бываетъ одна ярмарка годовая, Іюня мѣсяца передъ Петровымъ днемъ, и пріѣзжаетъ изЪ ближнихЪ город въ</span><span class=""font0"" style=""font-style:italic;""> </span><span class=""font0"">купечество.Въ уѣздѣ онаго состоитъ пятьдесятъ два села , вЪ коихЪ бываетъ во время праздниковъ храмовыхъ сЪѣздЪ купечеству только сЪ одними съѣстными припасы.</span>",городъ,ДОРОГОБУЖЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ДОРОГОБУЖЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ДОРОГОБУЖЪ
ДРИЦАНЫ," </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Полотскаго Намѣстничества вЪ Динабургскомъ уѣздѣ. Здѣсь бываютъ вЪ году двѣ ярмарки; торгуютъ Рижскаго Дворца крестьяне разными мѣлочными товарами , виномЪ и</span><span class=""font0"" style=""font-weight:bold;""> </span><span class=""font0"">пивомъ.</span>",мѣстечко,ДРИЦАНЫ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ДРИЦАНЫ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ДРИЦАНЫ
ДУБЕЦКОЙ," </span><span class=""font0"" style=""font-style:italic;"">погостъ</span><span class=""font0""> Псковскаго Намѣстничества вЪ ОстровскомЪ уѣздѣ. Здѣсь бываетъ ярмарка вЪ Іюнѣ мѣсяцѣ; купцы пріѣзжаютъ изЪ Пскова сЪ разными товарами.</span>",погостъ,ДУБЕЦКОЙ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ДУБЕЦКОЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ДУБЕЦКОЙ
